City,State,ISO,Population,Current_Power_Usage_MW,Power_Usage_per_Capita_kW,Is_Hub,Avg_LMP_USD_per_MWh,LMP_Volatility,High_Price_Days,Elec_Rate_Change_Pct
Richmond,VA,PJM,230000,322.37,1.4016,0,32.83,5,2,0.03427
Ashburn,VA,PJM,50000,76.4,1.528,1,40.83,5,2,0.06087
Hartford,CT,ISONE,120000,163.81,1.3651,0,44.6,5,2,0.05028
Manassas,VA,PJM,42000,58.14,1.3843,1,44.54,5,2,0.06434
Los Angeles,CA,CAISO,3900000,6587.29,1.689,1,43.59,5,3,0.06056
Austin,TX,ERCOT,970000,1577.76,1.6266,0,56.06,5,3,0.05364
Detroit,MI,MISO,640000,917.43,1.4335,0,46.98,5,3,0.05108
Ashburn,VA,PJM,50000,73.49,1.4698,1,44.71,5,3,0.06127
Philadelphia,PA,PJM,1600000,2203.03,1.3769,0,36.55,5,2,0.0414
Sacramento,CA,CAISO,525000,882.57,1.6811,0,61.42,5,4,0.0598
San Diego,CA,CAISO,1400000,2027.73,1.4484,0,24.46,5,1,0.03371
Hartford,CT,ISONE,120000,160.4,1.3366,0,31.17,5,1,0.034
Los Angeles,CA,CAISO,3900000,6009.48,1.5409,1,36.28,5,2,0.05687
Ashburn,VA,PJM,50000,77.5,1.55,1,38.07,5,2,0.05713
Los Angeles,CA,CAISO,3900000,6115.05,1.568,1,40.31,5,2,0.06176
Cleveland,OH,PJM,370000,481.29,1.3008,0,34.2,5,1,0.0347
Cleveland,OH,PJM,370000,516.84,1.3969,0,35.86,5,2,0.04216
Richmond,VA,PJM,230000,335.37,1.4582,0,36.44,5,2,0.04481
Sacramento,CA,CAISO,525000,828.79,1.5786,0,36.8,5,2,0.04257
Los Angeles,CA,CAISO,3900000,6455.73,1.6553,1,39.29,5,2,0.05925
Austin,TX,ERCOT,970000,1530.33,1.5777,0,51.3,5,3,0.04398
Minneapolis,MN,MISO,430000,610.5,1.4198,1,45.49,5,3,0.06399
Providence,RI,ISONE,190000,281.29,1.4805,0,43.62,5,3,0.04501
Hartford,CT,ISONE,120000,171.7,1.4309,0,43.63,5,2,0.04314
Richmond,VA,PJM,230000,341.14,1.4832,0,59.96,5,4,0.05754
Detroit,MI,MISO,640000,882.02,1.3782,0,57.2,5,4,0.05617
Los Angeles,CA,CAISO,3900000,6350.63,1.6284,1,37.26,5,2,0.05445
San Diego,CA,CAISO,1400000,2129.27,1.5209,0,43.74,5,3,0.04846
Indianapolis,IN,MISO,890000,1304.16,1.4654,0,34.45,5,2,0.04685
Houston,TX,ERCOT,2300000,3445.85,1.4982,0,55.09,5,3,0.05021
Boston,MA,ISONE,675000,976.29,1.4464,1,42.08,5,2,0.06514
Minneapolis,MN,MISO,430000,590.2,1.3726,1,39.79,5,2,0.058
Houston,TX,ERCOT,2300000,3650.45,1.5872,0,30.33,5,1,0.03101
Boston,MA,ISONE,675000,973.83,1.4427,1,36.52,5,2,0.05567
San Antonio,TX,ERCOT,1450000,2431.95,1.6772,1,43.09,5,3,0.06168
Dallas,TX,ERCOT,1300000,2027.09,1.5593,1,45.78,5,3,0.06663
Richmond,VA,PJM,230000,331.85,1.4428,0,38.7,5,2,0.04154
Houston,TX,ERCOT,2300000,3482.12,1.514,0,29.21,5,1,0.03541
Detroit,MI,MISO,640000,931.36,1.4552,0,40.99,5,2,0.04104
Ashburn,VA,PJM,50000,70.8,1.416,1,38.08,5,2,0.05803
Baltimore,MD,PJM,580000,825.04,1.4225,0,49.41,5,3,0.0504
Cleveland,OH,PJM,370000,576.27,1.5575,0,37.02,5,2,0.0421
Houston,TX,ERCOT,2300000,3317.77,1.4425,0,44.29,5,2,0.04148
Minneapolis,MN,MISO,430000,628.2,1.4609,1,42.03,5,3,0.06293
Houston,TX,ERCOT,2300000,3642.81,1.5838,0,52.63,5,3,0.04772
Austin,TX,ERCOT,970000,1557.65,1.6058,0,42.77,5,3,0.04714
Minneapolis,MN,MISO,430000,604.97,1.4069,1,35.38,5,2,0.05526
Indianapolis,IN,MISO,890000,1304.04,1.4652,0,37.66,5,2,0.04032
Ashburn,VA,PJM,50000,68.44,1.3688,1,42.19,5,2,0.05615
Los Angeles,CA,CAISO,3900000,5890.59,1.5104,1,31.97,5,2,0.05912
Austin,TX,ERCOT,970000,1470.31,1.5158,0,46.88,5,3,0.05386
Philadelphia,PA,PJM,1600000,2220.29,1.3877,0,25.22,5,1,0.03633
Indianapolis,IN,MISO,890000,1219.0,1.3697,0,43.07,5,3,0.04167
Des Moines,IA,MISO,215000,322.06,1.498,1,39.76,5,2,0.05719
Providence,RI,ISONE,190000,263.43,1.3865,0,67.16,5,4,0.05394
Baltimore,MD,PJM,580000,867.88,1.4963,0,49.48,5,3,0.05248
Baltimore,MD,PJM,580000,816.21,1.4073,0,23.3,5,1,0.03822
Cleveland,OH,PJM,370000,528.86,1.4293,0,43.26,5,3,0.04913
Cleveland,OH,PJM,370000,521.32,1.409,0,34.49,5,2,0.04178
Providence,RI,ISONE,190000,273.25,1.4382,0,52.09,5,3,0.05098
Detroit,MI,MISO,640000,885.3,1.3833,0,35.69,5,2,0.03773
Manassas,VA,PJM,42000,62.27,1.4827,1,32.59,5,2,0.05572
Des Moines,IA,MISO,215000,304.54,1.4164,1,44.8,5,3,0.06023
Detroit,MI,MISO,640000,950.62,1.4853,0,50.5,5,3,0.05613
Boston,MA,ISONE,675000,986.47,1.4614,1,37.3,5,2,0.0612
San Antonio,TX,ERCOT,1450000,2035.67,1.4039,1,46.07,5,2,0.06364
Sacramento,CA,CAISO,525000,849.13,1.6174,0,59.34,5,3,0.05029
Santa Clara,CA,CAISO,130000,190.35,1.4642,1,40.68,5,2,0.06339
Philadelphia,PA,PJM,1600000,2240.18,1.4001,0,47.15,5,2,0.0462
Philadelphia,PA,PJM,1600000,2410.56,1.5066,0,38.13,5,2,0.04106
Boston,MA,ISONE,675000,889.93,1.3184,1,42.0,5,2,0.06268
Philadelphia,PA,PJM,1600000,2494.16,1.5588,0,49.74,5,2,0.04432
Hartford,CT,ISONE,120000,172.64,1.4387,0,37.67,5,2,0.03858
Providence,RI,ISONE,190000,280.97,1.4788,0,39.62,5,3,0.03896
San Antonio,TX,ERCOT,1450000,2085.93,1.4386,1,36.28,5,2,0.05104
Providence,RI,ISONE,190000,272.66,1.435,0,60.19,5,3,0.04829
San Diego,CA,CAISO,1400000,2112.74,1.5091,0,34.81,5,2,0.03504
San Antonio,TX,ERCOT,1450000,2333.55,1.6093,1,38.76,5,2,0.05667
Austin,TX,ERCOT,970000,1545.53,1.5933,0,31.56,5,2,0.03699
Cleveland,OH,PJM,370000,574.58,1.5529,0,58.41,5,3,0.05126
Minneapolis,MN,MISO,430000,559.4,1.3009,1,34.66,5,2,0.05666
Austin,TX,ERCOT,970000,1597.41,1.6468,0,41.21,5,2,0.04465
Indianapolis,IN,MISO,890000,1169.9,1.3145,0,33.72,5,2,0.04361
Indianapolis,IN,MISO,890000,1168.96,1.3134,0,39.03,5,2,0.04379
Richmond,VA,PJM,230000,350.39,1.5234,0,41.97,5,2,0.04031
San Antonio,TX,ERCOT,1450000,2264.16,1.5615,1,44.93,5,2,0.06254
Hartford,CT,ISONE,120000,174.83,1.4569,0,34.05,5,2,0.04003
Ashburn,VA,PJM,50000,72.62,1.4524,1,40.19,5,2,0.05663
Hartford,CT,ISONE,120000,160.87,1.3406,0,49.62,5,3,0.04953
Minneapolis,MN,MISO,430000,632.58,1.4711,1,41.17,5,3,0.05764
Richmond,VA,PJM,230000,339.3,1.4752,0,32.57,5,1,0.03486
Philadelphia,PA,PJM,1600000,2353.06,1.4707,0,51.4,5,3,0.04896
Hartford,CT,ISONE,120000,171.49,1.4291,0,35.06,5,2,0.04034
Boston,MA,ISONE,675000,896.31,1.3279,1,50.97,5,3,0.06784
Philadelphia,PA,PJM,1600000,2525.94,1.5787,0,22.36,5,1,0.03378
Manassas,VA,PJM,42000,55.78,1.3282,1,35.71,5,2,0.0603
Los Angeles,CA,CAISO,3900000,6040.06,1.5487,1,41.1,5,2,0.05528
Austin,TX,ERCOT,970000,1543.05,1.5908,0,38.84,5,2,0.04222
Baltimore,MD,PJM,580000,789.19,1.3607,0,36.28,5,2,0.04066
Des Moines,IA,MISO,215000,306.25,1.4244,1,40.16,5,2,0.05034
Philadelphia,PA,PJM,1600000,2506.66,1.5667,0,35.98,5,2,0.04312
Santa Clara,CA,CAISO,130000,213.27,1.6405,1,37.68,5,2,0.06124
Houston,TX,ERCOT,2300000,3235.21,1.4066,0,51.52,5,3,0.04444
Austin,TX,ERCOT,970000,1620.09,1.6702,0,37.03,5,2,0.03982
Dallas,TX,ERCOT,1300000,2048.29,1.5756,1,41.89,5,2,0.0608
Richmond,VA,PJM,230000,337.68,1.4682,0,34.26,5,2,0.04386
San Diego,CA,CAISO,1400000,2280.6,1.629,0,46.63,5,3,0.05507
Houston,TX,ERCOT,2300000,3289.56,1.4302,0,38.88,5,2,0.04215
Philadelphia,PA,PJM,1600000,2239.35,1.3996,0,31.7,5,1,0.0339
Minneapolis,MN,MISO,430000,567.41,1.3196,1,44.95,5,3,0.05964
Sacramento,CA,CAISO,525000,878.95,1.6742,0,35.31,5,1,0.03964
Minneapolis,MN,MISO,430000,594.84,1.3833,1,28.26,5,2,0.05168
Minneapolis,MN,MISO,430000,585.92,1.3626,1,39.91,5,2,0.05833
Houston,TX,ERCOT,2300000,3872.97,1.6839,0,47.24,5,3,0.04954
Houston,TX,ERCOT,2300000,3253.06,1.4144,0,45.87,5,2,0.04518
Des Moines,IA,MISO,215000,290.94,1.3532,1,44.96,5,3,0.06233
Houston,TX,ERCOT,2300000,3657.1,1.59,0,59.04,5,3,0.05752
Houston,TX,ERCOT,2300000,3648.75,1.5864,0,41.78,5,3,0.04521
Santa Clara,CA,CAISO,130000,217.4,1.6723,1,42.48,5,2,0.06272
Houston,TX,ERCOT,2300000,3905.8,1.6982,0,52.38,5,3,0.05134
Dallas,TX,ERCOT,1300000,1983.19,1.5255,1,43.53,5,3,0.06528
Austin,TX,ERCOT,970000,1391.29,1.4343,0,50.83,5,3,0.05022
San Antonio,TX,ERCOT,1450000,2091.09,1.4421,1,36.01,5,2,0.05892
Cleveland,OH,PJM,370000,528.16,1.4275,0,46.25,5,2,0.04853
Minneapolis,MN,MISO,430000,562.73,1.3087,1,43.28,5,3,0.06681
Richmond,VA,PJM,230000,344.05,1.4958,0,43.22,5,2,0.04064
Houston,TX,ERCOT,2300000,3239.1,1.4083,0,36.34,5,2,0.04133
Detroit,MI,MISO,640000,959.45,1.4991,0,39.74,5,2,0.04115
Detroit,MI,MISO,640000,912.45,1.4257,0,36.93,5,2,0.04007
Ashburn,VA,PJM,50000,70.56,1.4111,1,36.46,5,2,0.06105
Sacramento,CA,CAISO,525000,796.01,1.5162,0,29.95,5,1,0.03422
Providence,RI,ISONE,190000,273.47,1.4393,0,38.98,5,2,0.04678
Baltimore,MD,PJM,580000,830.11,1.4312,0,38.18,5,2,0.03707
Detroit,MI,MISO,640000,868.77,1.3575,0,45.46,5,2,0.04544
Dallas,TX,ERCOT,1300000,2039.49,1.5688,1,52.45,5,3,0.0692
Providence,RI,ISONE,190000,277.91,1.4627,0,28.71,5,1,0.03085
Des Moines,IA,MISO,215000,307.21,1.4289,1,40.25,5,2,0.05398
Austin,TX,ERCOT,970000,1368.33,1.4107,0,24.2,5,1,0.03352
Indianapolis,IN,MISO,890000,1289.52,1.4489,0,36.94,5,2,0.03979
Los Angeles,CA,CAISO,3900000,6226.44,1.5965,1,34.16,5,2,0.05829
Austin,TX,ERCOT,970000,1504.75,1.5513,0,37.6,5,2,0.04525
Cleveland,OH,PJM,370000,497.99,1.3459,0,60.84,5,3,0.05553
Sacramento,CA,CAISO,525000,833.08,1.5868,0,46.48,5,3,0.04761
Detroit,MI,MISO,640000,878.58,1.3728,0,35.47,5,2,0.03757
Philadelphia,PA,PJM,1600000,2081.95,1.3012,0,61.75,5,3,0.05803
Ashburn,VA,PJM,50000,68.57,1.3713,1,40.54,5,2,0.06346
Houston,TX,ERCOT,2300000,3230.63,1.4046,0,30.28,5,2,0.03826
Des Moines,IA,MISO,215000,311.94,1.4509,1,36.72,5,2,0.05902
Los Angeles,CA,CAISO,3900000,6576.79,1.6864,1,40.65,5,2,0.05846
Dallas,TX,ERCOT,1300000,2047.06,1.5747,1,28.47,5,1,0.05468
Houston,TX,ERCOT,2300000,3813.39,1.658,0,52.25,5,3,0.05279
San Antonio,TX,ERCOT,1450000,2111.77,1.4564,1,43.99,5,3,0.06305
Boston,MA,ISONE,675000,999.16,1.4802,1,43.44,5,2,0.06398
San Antonio,TX,ERCOT,1450000,2067.6,1.4259,1,34.58,5,1,0.05754
Baltimore,MD,PJM,580000,855.15,1.4744,0,20.0,5,1,0.02788
Houston,TX,ERCOT,2300000,3399.58,1.4781,0,46.91,5,2,0.04685
Manassas,VA,PJM,42000,64.66,1.5394,1,39.46,5,2,0.05789
Santa Clara,CA,CAISO,130000,187.43,1.4418,1,40.18,5,2,0.05684
Santa Clara,CA,CAISO,130000,211.5,1.6269,1,41.47,5,2,0.05464
Providence,RI,ISONE,190000,281.18,1.4799,0,38.86,5,2,0.04778
Dallas,TX,ERCOT,1300000,2167.98,1.6677,1,35.7,5,2,0.05467
San Antonio,TX,ERCOT,1450000,2229.42,1.5375,1,40.41,5,1,0.05441
Providence,RI,ISONE,190000,252.34,1.3281,0,31.04,5,2,0.03807
San Diego,CA,CAISO,1400000,2236.48,1.5975,0,35.81,5,2,0.04108
Detroit,MI,MISO,640000,869.14,1.358,0,50.96,5,3,0.0481
Detroit,MI,MISO,640000,946.83,1.4794,0,35.72,5,1,0.04282
Philadelphia,PA,PJM,1600000,2099.45,1.3122,0,41.69,5,2,0.04324
Los Angeles,CA,CAISO,3900000,6223.15,1.5957,1,36.18,5,2,0.05582
Richmond,VA,PJM,230000,312.14,1.3571,0,34.13,5,2,0.03656
Philadelphia,PA,PJM,1600000,2270.04,1.4188,0,20.0,5,1,0.03288
Indianapolis,IN,MISO,890000,1236.0,1.3888,0,32.96,5,2,0.03774
Santa Clara,CA,CAISO,130000,220.79,1.6984,1,42.88,5,2,0.05796
Richmond,VA,PJM,230000,356.83,1.5514,0,32.55,5,2,0.03727
Hartford,CT,ISONE,120000,165.92,1.3827,0,34.17,5,2,0.03639
Houston,TX,ERCOT,2300000,3378.47,1.4689,0,55.23,5,4,0.05294
Santa Clara,CA,CAISO,130000,187.83,1.4449,1,35.96,5,2,0.05821
Baltimore,MD,PJM,580000,788.03,1.3587,0,28.62,5,2,0.04131
Cleveland,OH,PJM,370000,481.05,1.3001,0,44.19,5,2,0.04336
Richmond,VA,PJM,230000,364.76,1.5859,0,47.61,5,3,0.04813
Indianapolis,IN,MISO,890000,1217.96,1.3685,0,42.8,5,2,0.04943
Santa Clara,CA,CAISO,130000,207.63,1.5971,1,32.97,5,2,0.05128
Los Angeles,CA,CAISO,3900000,5882.62,1.5084,1,43.69,5,3,0.06505
Baltimore,MD,PJM,580000,852.67,1.4701,0,20.0,5,1,0.03025
Baltimore,MD,PJM,580000,759.04,1.3087,0,40.53,5,3,0.04213
Austin,TX,ERCOT,970000,1364.79,1.407,0,34.6,5,2,0.04181
Houston,TX,ERCOT,2300000,3633.42,1.5797,0,54.14,5,3,0.05021
Houston,TX,ERCOT,2300000,3789.85,1.6478,0,25.74,5,1,0.03724
Manassas,VA,PJM,42000,61.41,1.4621,1,45.54,5,2,0.0657
Indianapolis,IN,MISO,890000,1300.42,1.4611,0,53.08,5,3,0.0419
Manassas,VA,PJM,42000,54.9,1.3071,1,34.54,5,2,0.06349
San Diego,CA,CAISO,1400000,2169.71,1.5498,0,51.23,5,2,0.05179
Houston,TX,ERCOT,2300000,3255.52,1.4154,0,47.54,5,2,0.04909
Hartford,CT,ISONE,120000,173.09,1.4424,0,32.56,5,2,0.04293
Los Angeles,CA,CAISO,3900000,6601.64,1.6927,1,45.56,5,2,0.06565
Richmond,VA,PJM,230000,309.4,1.3452,0,40.48,5,2,0.05023
Richmond,VA,PJM,230000,301.07,1.309,0,36.27,5,2,0.03987
Cleveland,OH,PJM,370000,515.13,1.3922,0,44.34,5,3,0.04604
Indianapolis,IN,MISO,890000,1260.33,1.4161,0,44.84,5,3,0.04784
Hartford,CT,ISONE,120000,168.7,1.4059,0,41.87,5,2,0.04511
Des Moines,IA,MISO,215000,292.98,1.3627,1,40.11,5,2,0.06078
Indianapolis,IN,MISO,890000,1186.34,1.333,0,26.1,5,1,0.03537
Santa Clara,CA,CAISO,130000,210.89,1.6222,1,37.96,5,2,0.05975
Austin,TX,ERCOT,970000,1605.4,1.6551,0,36.51,5,2,0.04175
Baltimore,MD,PJM,580000,820.78,1.4151,0,35.84,5,2,0.03692
Cleveland,OH,PJM,370000,586.1,1.5841,0,38.09,5,2,0.03939
Ashburn,VA,PJM,50000,67.45,1.3489,1,38.45,5,2,0.05831
Santa Clara,CA,CAISO,130000,215.27,1.6559,1,39.84,5,2,0.05526
Ashburn,VA,PJM,50000,74.01,1.4802,1,41.55,5,3,0.05933
Cleveland,OH,PJM,370000,540.81,1.4616,0,44.92,5,3,0.05406
Ashburn,VA,PJM,50000,65.63,1.3125,1,49.49,5,3,0.06354
Hartford,CT,ISONE,120000,168.25,1.4021,0,26.84,5,1,0.03095
Detroit,MI,MISO,640000,860.67,1.3448,0,50.49,5,3,0.04612
Philadelphia,PA,PJM,1600000,2109.06,1.3182,0,35.59,5,2,0.04171
Indianapolis,IN,MISO,890000,1212.0,1.3618,0,45.89,5,3,0.05008
San Diego,CA,CAISO,1400000,2356.03,1.6829,0,55.88,5,3,0.05065
Los Angeles,CA,CAISO,3900000,6428.57,1.6484,1,42.72,5,2,0.06418
Detroit,MI,MISO,640000,890.36,1.3912,0,46.42,5,2,0.04393
Minneapolis,MN,MISO,430000,564.7,1.3133,1,37.33,5,2,0.05999
Detroit,MI,MISO,640000,884.03,1.3813,0,66.21,5,4,0.06571
Detroit,MI,MISO,640000,936.36,1.4631,0,37.13,5,2,0.04214
Dallas,TX,ERCOT,1300000,1984.06,1.5262,1,36.81,5,2,0.05602
Houston,TX,ERCOT,2300000,3510.86,1.5265,0,36.01,5,1,0.03666
Baltimore,MD,PJM,580000,763.18,1.3158,0,32.22,5,1,0.03281
Richmond,VA,PJM,230000,365.45,1.5889,0,42.19,5,2,0.04243
Manassas,VA,PJM,42000,64.55,1.5368,1,33.09,5,1,0.05972
Baltimore,MD,PJM,580000,881.72,1.5202,0,29.79,5,2,0.04275
Minneapolis,MN,MISO,430000,595.63,1.3852,1,39.55,5,2,0.05738
Philadelphia,PA,PJM,1600000,2166.08,1.3538,0,30.93,5,1,0.03593
Austin,TX,ERCOT,970000,1540.41,1.588,0,42.29,5,2,0.04405
Detroit,MI,MISO,640000,833.01,1.3016,0,20.0,5,1,0.02894
Boston,MA,ISONE,675000,933.9,1.3836,1,37.43,5,2,0.05715
San Diego,CA,CAISO,1400000,2166.61,1.5476,0,32.31,5,2,0.04266
Philadelphia,PA,PJM,1600000,2275.15,1.422,0,29.46,5,2,0.03611
Des Moines,IA,MISO,215000,304.72,1.4173,1,42.4,5,3,0.06389
Sacramento,CA,CAISO,525000,771.1,1.4688,0,49.61,5,3,0.04876
Houston,TX,ERCOT,2300000,3464.08,1.5061,0,37.97,5,2,0.03968
Detroit,MI,MISO,640000,889.22,1.3894,0,31.76,5,2,0.04026
Philadelphia,PA,PJM,1600000,2095.47,1.3097,0,35.17,5,2,0.03936
San Diego,CA,CAISO,1400000,2017.15,1.4408,0,35.13,5,2,0.03853
Hartford,CT,ISONE,120000,165.36,1.378,0,27.57,5,2,0.0366
Cleveland,OH,PJM,370000,487.45,1.3174,0,44.4,5,2,0.04469
Providence,RI,ISONE,190000,264.81,1.3938,0,49.05,5,3,0.04561
Baltimore,MD,PJM,580000,913.56,1.5751,0,33.91,5,2,0.04074
Indianapolis,IN,MISO,890000,1251.46,1.4061,0,50.52,5,3,0.04439
Ashburn,VA,PJM,50000,73.64,1.4728,1,36.37,5,2,0.05344
Boston,MA,ISONE,675000,924.13,1.3691,1,44.52,5,2,0.06366
Sacramento,CA,CAISO,525000,738.41,1.4065,0,49.26,5,3,0.04555
San Diego,CA,CAISO,1400000,2140.12,1.5287,0,35.14,5,2,0.04611
Hartford,CT,ISONE,120000,171.5,1.4292,0,49.73,5,3,0.04966
Hartford,CT,ISONE,120000,172.98,1.4415,0,39.74,5,2,0.04308
Cleveland,OH,PJM,370000,505.88,1.3672,0,31.45,5,2,0.03594
Richmond,VA,PJM,230000,344.47,1.4977,0,50.39,5,3,0.0516
Providence,RI,ISONE,190000,261.71,1.3774,0,29.25,5,1,0.02989
Houston,TX,ERCOT,2300000,3806.05,1.6548,0,57.05,5,3,0.05057
Cleveland,OH,PJM,370000,506.12,1.3679,0,48.22,5,3,0.04374
Los Angeles,CA,CAISO,3900000,5692.79,1.4597,1,41.57,5,2,0.05893
Cleveland,OH,PJM,370000,589.04,1.592,0,29.45,5,1,0.03648
Hartford,CT,ISONE,120000,158.45,1.3204,0,43.83,5,2,0.04555
Hartford,CT,ISONE,120000,171.29,1.4274,0,31.64,5,2,0.04123
San Diego,CA,CAISO,1400000,2198.33,1.5702,0,49.56,5,3,0.04579
Des Moines,IA,MISO,215000,296.51,1.3791,1,41.52,5,2,0.05746
Baltimore,MD,PJM,580000,849.51,1.4647,0,36.68,5,2,0.04317
Baltimore,MD,PJM,580000,870.01,1.5,0,24.1,5,1,0.02667
Los Angeles,CA,CAISO,3900000,6124.61,1.5704,1,37.6,5,2,0.06185
Des Moines,IA,MISO,215000,305.55,1.4212,1,40.04,5,2,0.06007
Indianapolis,IN,MISO,890000,1332.9,1.4976,0,46.35,5,3,0.0433
Cleveland,OH,PJM,370000,553.23,1.4952,0,40.39,5,2,0.04158
Ashburn,VA,PJM,50000,74.15,1.4831,1,43.42,5,2,0.05797
Minneapolis,MN,MISO,430000,579.1,1.3467,1,43.44,5,2,0.06574
Indianapolis,IN,MISO,890000,1172.64,1.3176,0,36.04,5,2,0.04296
San Diego,CA,CAISO,1400000,2125.42,1.5182,0,47.87,5,3,0.04168
Los Angeles,CA,CAISO,3900000,5538.18,1.42,1,35.22,5,2,0.05683
Houston,TX,ERCOT,2300000,3710.59,1.6133,0,28.16,5,1,0.03288
Richmond,VA,PJM,230000,338.46,1.4716,0,59.96,5,3,0.04845
Manassas,VA,PJM,42000,56.54,1.3462,1,42.88,5,3,0.0578
Richmond,VA,PJM,230000,344.3,1.4969,0,45.29,5,3,0.0523
Des Moines,IA,MISO,215000,302.73,1.4081,1,51.4,5,3,0.07133
Baltimore,MD,PJM,580000,895.81,1.5445,0,65.19,5,4,0.06067
Boston,MA,ISONE,675000,896.41,1.328,1,43.61,5,3,0.06256
Ashburn,VA,PJM,50000,78.3,1.5659,1,41.55,5,3,0.05492
Hartford,CT,ISONE,120000,167.14,1.3928,0,43.99,5,3,0.04712
Boston,MA,ISONE,675000,1004.72,1.4885,1,43.0,5,3,0.06135
Detroit,MI,MISO,640000,920.77,1.4387,0,47.4,5,3,0.05207
Richmond,VA,PJM,230000,307.88,1.3386,0,21.62,5,0,0.02486
Indianapolis,IN,MISO,890000,1202.89,1.3516,0,46.6,5,3,0.05068
Providence,RI,ISONE,190000,267.5,1.4079,0,57.97,5,4,0.05205
Sacramento,CA,CAISO,525000,844.2,1.608,0,44.34,5,2,0.04681
Providence,RI,ISONE,190000,284.44,1.497,0,41.68,5,2,0.04653
Des Moines,IA,MISO,215000,301.33,1.4015,1,40.05,5,2,0.05811
Austin,TX,ERCOT,970000,1420.07,1.464,0,39.34,5,2,0.03991
Indianapolis,IN,MISO,890000,1201.48,1.35,0,34.58,5,2,0.0429
Philadelphia,PA,PJM,1600000,2334.91,1.4593,0,23.75,5,1,0.03245
Santa Clara,CA,CAISO,130000,203.3,1.5639,1,29.08,5,2,0.05167
San Antonio,TX,ERCOT,1450000,2152.6,1.4846,1,37.0,5,2,0.0606
San Diego,CA,CAISO,1400000,2272.41,1.6231,0,48.64,5,3,0.04651
Hartford,CT,ISONE,120000,165.91,1.3826,0,27.13,5,1,0.03487
Cleveland,OH,PJM,370000,521.49,1.4094,0,40.9,5,2,0.0405
Detroit,MI,MISO,640000,953.63,1.4901,0,75.29,5,5,0.06996
Santa Clara,CA,CAISO,130000,217.08,1.6698,1,45.28,5,3,0.06308
Los Angeles,CA,CAISO,3900000,6323.13,1.6213,1,35.24,5,2,0.05072
Ashburn,VA,PJM,50000,66.49,1.3298,1,42.08,5,2,0.06076
Cleveland,OH,PJM,370000,533.81,1.4427,0,24.11,5,2,0.02958
Providence,RI,ISONE,190000,261.09,1.3742,0,54.06,5,3,0.05825
San Antonio,TX,ERCOT,1450000,2157.77,1.4881,1,38.97,5,2,0.05834
Philadelphia,PA,PJM,1600000,2435.71,1.5223,0,30.76,5,2,0.03831
Austin,TX,ERCOT,970000,1457.28,1.5023,0,33.64,5,1,0.03559
Des Moines,IA,MISO,215000,290.47,1.351,1,43.33,5,3,0.05763
Cleveland,OH,PJM,370000,491.42,1.3282,0,40.01,5,2,0.04769
Boston,MA,ISONE,675000,944.56,1.3994,1,44.55,5,3,0.06746
Baltimore,MD,PJM,580000,805.15,1.3882,0,38.74,5,2,0.04359
Austin,TX,ERCOT,970000,1374.71,1.4172,0,38.09,5,2,0.04272
Indianapolis,IN,MISO,890000,1176.27,1.3217,0,50.16,5,3,0.04832
Santa Clara,CA,CAISO,130000,215.25,1.6558,1,39.41,5,2,0.06113
Detroit,MI,MISO,640000,893.45,1.396,0,35.6,5,2,0.04527
San Diego,CA,CAISO,1400000,2196.45,1.5689,0,43.24,5,2,0.0407
Houston,TX,ERCOT,2300000,3233.03,1.4057,0,29.9,5,1,0.03085
Los Angeles,CA,CAISO,3900000,6096.71,1.5633,1,35.12,5,2,0.05203
Cleveland,OH,PJM,370000,522.14,1.4112,0,45.48,5,3,0.04832
Providence,RI,ISONE,190000,249.29,1.312,0,52.25,5,3,0.04708
Boston,MA,ISONE,675000,993.56,1.4719,1,31.26,5,1,0.05561
San Diego,CA,CAISO,1400000,1993.0,1.4236,0,27.36,5,1,0.03066
Hartford,CT,ISONE,120000,162.55,1.3545,0,21.56,5,2,0.04057
Cleveland,OH,PJM,370000,577.75,1.5615,0,50.06,5,3,0.05143
Sacramento,CA,CAISO,525000,884.7,1.6851,0,51.99,5,3,0.04657
Detroit,MI,MISO,640000,911.17,1.4237,0,30.16,5,2,0.03417
San Diego,CA,CAISO,1400000,2345.2,1.6751,0,42.4,5,3,0.04586
Boston,MA,ISONE,675000,996.58,1.4764,1,45.58,5,3,0.06083
San Diego,CA,CAISO,1400000,2067.66,1.4769,0,42.89,5,2,0.0482
Dallas,TX,ERCOT,1300000,1836.74,1.4129,1,50.06,5,3,0.06653
Boston,MA,ISONE,675000,968.69,1.4351,1,43.24,5,2,0.05855
Philadelphia,PA,PJM,1600000,2407.52,1.5047,0,32.49,5,2,0.04048
Philadelphia,PA,PJM,1600000,2527.59,1.5797,0,40.73,5,2,0.04351
Houston,TX,ERCOT,2300000,3742.88,1.6273,0,34.27,5,2,0.03999
Philadelphia,PA,PJM,1600000,2304.15,1.4401,0,48.2,5,3,0.04388
Richmond,VA,PJM,230000,336.08,1.4612,0,49.91,5,3,0.05057
Indianapolis,IN,MISO,890000,1299.51,1.4601,0,55.6,5,3,0.04771
Sacramento,CA,CAISO,525000,791.87,1.5083,0,45.9,5,2,0.04511
Ashburn,VA,PJM,50000,65.84,1.3169,1,36.23,5,2,0.05685
Sacramento,CA,CAISO,525000,757.83,1.4435,0,22.55,5,1,0.03067
Detroit,MI,MISO,640000,855.99,1.3375,0,51.38,5,3,0.05104
