State,Year,RegionID,RegionName,RegionType,StateName,Metro,CountyName,Date,Avg_Home_Value,HomeValue_Pct_Change,Company,Project,Location,AnnouncementDate,Is_Post_Announcement
CO,2003,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2003-12-31,291810.8666133135,-2.5781037361585435,,,,,0
CO,2004,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2004-12-31,307751.8966824108,5.4627952187336515,,,,,0
CO,2005,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2005-12-31,316093.16171824274,2.7103862318157645,,,,,0
CO,2006,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2006-12-31,304599.20378613885,-3.636256434534735,,,,,0
CO,2007,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2007-12-31,307224.5121196702,0.8618894274505795,,,,,0
CO,2008,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2008-12-31,306582.9318225074,-0.2088310899206247,,,,,0
CO,2009,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2009-12-31,171525.18433541115,-44.05259832445153,,,,,0
CO,2010,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2010-12-31,166732.11600911303,-2.794381679208957,,,,,0
CO,2011,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2011-12-31,168593.21366968425,1.1162202610500715,,,,,0
CO,2012,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2012-12-31,179179.0844129029,6.278942380183228,,,,,0
CO,2013,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2013-12-31,186571.95937420463,4.1259698281890245,,,,,0
CO,2014,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2014-12-31,200874.8980876134,7.666178112393407,,,,,0
CO,2015,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2015-12-31,222079.8894584084,10.556317176846177,,,,,0
CO,2016,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2016-12-31,248547.03933657784,11.917850798068883,,,,,0
CO,2017,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2017-12-31,272150.25812414824,9.49647955999482,,,,,0
CO,2018,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2018-12-31,296802.9940601476,9.058501765136452,,,,,0
CO,2019,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2019-12-31,320425.68532279273,7.959047494601057,,,,,0
CO,2020,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2020-12-31,367029.55954972625,14.544362815354628,,,,,0
CO,2021,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2021-12-31,433732.30029532034,18.17366994294012,,,,,0
CO,2022,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2022-12-31,498293.7292175907,14.88508669479116,,,,,0
CO,2023,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2023-12-31,500712.8348941859,0.4854778486563793,,,,,0
CO,2024,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2024-12-31,503074.3505013382,0.4716307317449431,,,,,0
CO,2025,52196,Georgetown,city,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,2025-09-30,494304.61020364537,-1.743229462792795,,,,,0
CT,2001,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2001-12-31,286011.5282484062,14.52691399512467,,,,,0
CT,2002,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2002-12-31,319746.75420782965,11.795058110428268,,,,,0
CT,2003,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2003-12-31,365290.52710060234,14.243701396002306,,,,,0
CT,2004,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2004-12-31,401986.2567148713,10.045628586520362,,,,,0
CT,2005,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2005-12-31,433010.41557586705,7.717716300684674,,,,,0
CT,2006,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2006-12-31,453576.1070681545,4.749468084950514,,,,,0
CT,2007,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2007-12-31,445339.2492520914,-1.8159814169456336,,,,,0
CT,2008,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2008-12-31,411158.76434931107,-7.6751566272641565,,,,,0
CT,2009,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2009-12-31,384991.09740511,-6.364370460547841,,,,,0
CT,2010,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2010-12-31,374882.5077279647,-2.6256684233164074,,,,,0
CT,2011,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2011-12-31,354684.70378570695,-5.387769107891904,,,,,0
CT,2012,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2012-12-31,342579.8049567032,-3.4128618177786563,,,,,0
CT,2013,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2013-12-31,348632.74134862266,1.7668690052189184,,,,,0
CT,2014,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2014-12-31,343266.0357786229,-1.5393578782186723,,,,,0
CT,2015,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2015-12-31,357793.1562153686,4.232029657054226,,,,,0
CT,2016,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2016-12-31,352533.22682471154,-1.4701034101085253,,,,,0
CT,2017,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2017-12-31,371668.2279980515,5.427857494650956,,,,,0
CT,2018,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2018-12-31,382217.0766123338,2.8382433093897985,,,,,0
CT,2019,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2019-12-31,381919.9412928801,-0.0777399382799193,,,,,0
CT,2020,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2020-12-31,239844.00030690548,-37.200451095854646,,,,,0
CT,2021,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2021-12-31,272071.96853379725,13.437054162560958,,,,,0
CT,2022,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2022-12-31,301724.9998466497,10.898965987805864,,,,,0
CT,2023,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2023-12-31,330999.25723181915,9.702297588879926,,,,,0
CT,2024,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2024-12-31,346979.065961153,4.827747609760413,,,,,0
CT,2025,10248,Bantam,city,CT,"Torrington, CT",Litchfield County,2025-09-30,368483.3936852666,6.197586492587193,,,,,0
DC,2001,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2001-12-31,196788.5272032132,12.37304048228134,,,,,0
DC,2002,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2002-12-31,229404.26438376235,16.57400339546655,,,,,0
DC,2003,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2003-12-31,266584.4279869936,16.20726785664015,,,,,0
DC,2004,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2004-12-31,323116.0921756821,21.205913869600263,,,,,0
DC,2005,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2005-12-31,381924.503544087,18.20039694477058,,,,,0
DC,2006,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2006-12-31,393275.2574435878,2.9719889125130683,,,,,0
DC,2007,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2007-12-31,396898.8424473263,0.9213864679138206,,,,,0
DC,2008,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2008-12-31,376232.2889420946,-5.20700775487255,,,,,0
DC,2009,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2009-12-31,359392.6287354773,-4.475867888417495,,,,,0
DC,2010,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2010-12-31,367089.3881782964,2.14160192152526,,,,,0
DC,2011,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2011-12-31,362355.099787772,-1.2896827157054536,,,,,0
DC,2012,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2012-12-31,390163.3780108026,7.674316779125689,,,,,0
DC,2013,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2013-12-31,440144.2928310274,12.810252739517992,,,,,0
DC,2014,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2014-12-31,472138.8282227896,7.269101499867681,,,,,0
DC,2015,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2015-12-31,502054.420687169,6.336185603922195,,,,,0
DC,2016,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2016-12-31,520720.8407055838,3.718007301452664,,,,,0
DC,2017,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2017-12-31,539797.569947174,3.663523283558434,,,,,0
DC,2018,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2018-12-31,569855.8219101491,5.56843039621624,,,,,0
DC,2019,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2019-12-31,579944.9060339868,1.7704625864870982,,,,,0
DC,2020,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2020-12-31,618618.0540323613,6.6684175679453395,,,,,0
DC,2021,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2021-12-31,636275.6638236943,2.8543637994776994,,,,,0
DC,2022,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2022-12-31,630344.2492888988,-0.9322082977605616,,,,,0
DC,2023,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-12-31,619456.6190296119,-1.72725146165279,,,,,0
DC,2024,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2024-12-31,605444.0315970607,-2.2620772790356347,,,,,0
DC,2025,41568,Washington,city,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2025-09-30,583201.9804991212,-3.67367583742938,,,,,0
DE,2001,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2001-12-31,351028.982831622,29.51364025332115,,,,,0
DE,2002,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2002-12-31,421130.9912515441,19.970433168918113,,,,,0
DE,2003,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2003-12-31,120947.6323669587,-71.28028217360142,,,,,0
DE,2004,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2004-12-31,141270.09545268814,16.802696082607447,,,,,0
DE,2005,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2005-12-31,176079.96558967142,24.640650256119656,,,,,0
DE,2006,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2006-12-31,198067.49838400097,12.487242782389153,,,,,0
DE,2007,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2007-12-31,204885.9305599711,3.442479069812343,,,,,0
DE,2008,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2008-12-31,196304.53787896983,-4.188375774533459,,,,,0
DE,2009,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2009-12-31,145234.7769991473,-26.0155783618763,,,,,0
DE,2010,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2010-12-31,148626.1651882285,2.335107512921053,,,,,0
DE,2011,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2011-12-31,142817.48807628077,-3.908246643241653,,,,,0
DE,2012,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2012-12-31,132393.38460747662,-7.298898481701698,,,,,0
DE,2013,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2013-12-31,138247.48024589068,4.421743318799831,,,,,0
DE,2014,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2014-12-31,147942.33382302208,7.012680129784554,,,,,0
DE,2015,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2015-12-31,162411.11093082468,9.78001139627218,,,,,0
DE,2016,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2016-12-31,165021.4641538955,1.6072503956842343,,,,,0
DE,2017,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2017-12-31,172220.23503461914,4.362323966541837,,,,,0
DE,2018,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2018-12-31,271578.9877023465,57.69284465774571,,,,,0
DE,2019,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2019-12-31,274308.3708301037,1.00500526599967,,,,,0
DE,2020,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2020-12-31,305362.9392201157,11.321042918244029,,,,,0
DE,2021,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2021-12-31,401879.6963936938,31.60722693463649,,,,,0
DE,2022,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2022-12-31,425411.3183032114,5.855389590636428,,,,,0
DE,2023,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2023-12-31,501065.3939695391,17.783747731038346,,,,,0
DE,2024,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2024-12-31,489233.94024411176,-2.36125940203058,,,,,0
DE,2025,40937,Slaughter Beach,city,DE,"Salisbury, MD-DE",Sussex County,2025-09-30,497401.3999088067,1.669438481847707,,,,,0
FL,2001,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2001-12-31,173212.89720833555,11.327997632478004,,,,,0
FL,2002,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2002-12-31,199994.70262641145,15.46178480339342,,,,,0
FL,2003,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2003-12-31,261150.26739276675,30.578592314314147,,,,,0
FL,2004,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2004-12-31,71929.75180349295,-72.45656589916047,,,,,0
FL,2005,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2005-12-31,91455.30466099834,27.145308259714064,,,,,0
FL,2006,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2006-12-31,97518.16180494746,6.629311625413736,,,,,0
FL,2007,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2007-12-31,89633.35961361126,-8.08547048611018,,,,,0
FL,2008,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2008-12-31,75061.28264587108,-16.257425840732786,,,,,0
FL,2009,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2009-12-31,65605.86761269059,-12.59692707063087,,,,,0
FL,2010,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2010-12-31,61130.50624054298,-6.8215870546339925,,,,,0
FL,2011,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2011-12-31,59389.609270708585,-2.8478366643719943,,,,,0
FL,2012,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2012-12-31,58785.92475842298,-1.0164817039524543,,,,,0
FL,2013,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2013-12-31,62349.89791417637,6.062630077521636,,,,,0
FL,2014,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2014-12-31,62676.02236046036,0.5230553011215777,,,,,0
FL,2015,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2015-12-31,62559.61299854304,-0.1857318916121286,,,,,0
FL,2016,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2016-12-31,67388.70610768898,7.71918635311637,,,,,0
FL,2017,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2017-12-31,66084.30092051008,-1.9356436152586531,,,,,0
FL,2018,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2018-12-31,77999.22236154303,18.02988194634136,,,,,0
FL,2019,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2019-12-31,84171.31190246037,7.913014199434443,,,,,0
FL,2020,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2020-12-31,100705.70196827957,19.64373572432805,,,,,0
FL,2021,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2021-12-31,117233.27115885972,16.411751139757747,,,,,0
FL,2022,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2022-12-31,132181.47409683894,12.750819618198062,,,,,0
FL,2023,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2023-12-31,136857.284015861,3.5374169874943684,,,,,0
FL,2024,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2024-12-31,140329.40735338864,2.5370394878837743,,,,,0
FL,2025,8093,Cottondale,city,FL,"Naples-Marco Island, FL",Jackson County,2025-09-30,140551.72125568197,0.158422889746479,,,,,0
GA,2001,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2001-12-31,117395.5375345624,4.617496830766887,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2002,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2002-12-31,120568.68642853967,2.7029552916720156,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2003,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2003-12-31,30229.214398237615,-74.92780646975507,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2004,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2004-12-31,31663.557300207987,4.744889771445715,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2005,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2005-12-31,32686.83596326923,3.2317236290267504,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2006,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2006-12-31,35829.29390601982,9.613833367909397,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2007,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2007-12-31,37544.93239647264,4.78836812958956,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2008,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2008-12-31,36233.92639182008,-3.4918321088140525,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2009,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2009-12-31,33560.4612536651,-7.378347875538349,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2010,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2010-12-31,32505.334368565123,-3.1439582344379824,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2011,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2011-12-31,30436.309749563592,-6.3651848510207,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2012,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2012-12-31,33667.34560743337,10.615728005318092,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2013,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2013-12-31,39347.75860487835,16.872173600139128,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2014,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2014-12-31,37894.9734429334,-3.692167517172973,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2015,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2015-12-31,38848.543185952854,2.5163488884758056,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2016,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2016-12-31,35715.591933677504,-8.06452699469098,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2017,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2017-12-31,36380.057808320424,1.8604364051331144,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2018,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2018-12-31,42142.68191292716,15.84006307787882,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2019,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2019-12-31,42124.25569884581,-0.0437234016558818,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2020,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2020-12-31,49213.021445400984,16.82822789139371,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2021,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2021-12-31,52908.19262378646,7.50852329293592,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2022,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2022-12-31,230352.4356192581,335.3814110741259,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
GA,2023,49224,Ila,city,GA,"Athens-Clarke County, GA",Madison County,2023-12-31,243164.82984571808,5.562083245187455,EdgeConneX,Expansions, Chicago & Atlanta,2025-09-01,0
